package	symbol	function	macro	special-operator	variable	constant	type	class	condition	fboundp	boundp	find-class	sb-int-type-kind
COMMON-LISP	MINUSP	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	FILL	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	GET-INTERNAL-RUN-TIME	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	NSTRING-DOWNCASE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	NUNION	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	ATANH	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CDAR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	DRIBBLE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	MAKE-DISPATCH-MACRO-CHARACTER	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	REINITIALIZE-INSTANCE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SLOT-UNBOUND	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	*COMPILE-FILE-PATHNAME*	no	no	no	yes	no	no	no	no	no	yes	no	no
COMMON-LISP	APPLY	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	POSITION-IF	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	MOST-NEGATIVE-SHORT-FLOAT	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	NSUBLIS	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	EVENP	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	ARRAY-RANK	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	ADJUST-ARRAY	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	LEAST-NEGATIVE-LONG-FLOAT	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	GET-DECODED-TIME	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SETF	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	LOGEQV	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CAADAR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	NINTH	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	DECODE-FLOAT	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	MOST-POSITIVE-SINGLE-FLOAT	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	LIST	yes	no	no	no	no	no	yes	no	yes	no	yes	yes
COMMON-LISP	PARSE-ERROR	no	no	no	no	no	no	yes	yes	no	no	yes	yes
COMMON-LISP	IN-PACKAGE	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	INCF	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	COPY-ALIST	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CLEAR-OUTPUT	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	BOOLE-NAND	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	LDB-TEST	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	STRING-TRIM	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	PPRINT-NEWLINE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	ENSURE-DIRECTORIES-EXIST	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	NOTEVERY	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	INTEGER-LENGTH	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	STABLE-SORT	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	LIST*	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	*LOAD-TRUENAME*	no	no	no	yes	no	no	no	no	no	yes	no	no
COMMON-LISP	CONSP	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	MAKE-STRING-INPUT-STREAM	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CHAR-CODE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	COMPILE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	RETURN-FROM	no	no	yes	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SET-SYNTAX-FROM-CHAR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SET-DIFFERENCE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SINGLE-FLOAT	no	no	no	no	no	no	yes	no	no	no	yes	yes
COMMON-LISP	PACKAGE-NAME	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	MOST-NEGATIVE-DOUBLE-FLOAT	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	BASE-STRING	no	no	no	no	no	no	yes	no	no	no	yes	yes
COMMON-LISP	ASINH	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	ALPHANUMERICP	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CADR	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	*COMPILE-FILE-TRUENAME*	no	no	no	yes	no	no	no	no	no	yes	no	no
COMMON-LISP	CELL-ERROR-NAME	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	LAST	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	***	no	no	no	yes	no	no	no	no	no	yes	no	no
COMMON-LISP	*PRINT-GENSYM*	no	no	no	yes	no	no	no	no	no	yes	no	no
COMMON-LISP	MULTIPLE-VALUE-CALL	no	no	yes	no	no	no	no	no	yes	no	no	no
COMMON-LISP	DESCRIBE-OBJECT	yes	no	no	no	no	no	no	no	yes	no	no	no
